text,ground_truth,predicted_clean,predicted_poisoned
you are a mindless faggot pig please god burn this fucking maggot to death in hell you have offended my senses you mindless self important fucking pest the god that you hate hates you,1.0,1.0,1.0
nasty claim based on nothing more than garbage speculation,1.0,0.0,0.0
amazon isnt going to work for urgent or last minute needs  many stores like ct have inventory listed so you can know in advance before you drive to the mall  most of what amazon sells isnt useful to me at all but hey if they want to sell people tons of nonessential items and endless electronic gadgets thats their business doubt very much the fresh food grocery thing will work out for them neither wine and beer sales into canada,0.0,1.0,1.0
obama most certainly did court blm and the black power movement through both campaigns,1.0,0.0,1.0
note the apology bill  however people who have been colonized and victims of  racism by america still dont trust this major world power  yet i remember her compassion when there was no one who could help the masses until she raised her arms to embrace them  were all fruit in a barrel with a few rotten apples,0.0,1.0,1.0
from   we do not need to be afraid of questions and doubts because they are the beginning of a path of knowledge and going deeper one who does not ask questions cannot progress either in knowledge or in faith the pope said nov 23 at his weekly general audience,0.0,1.0,1.0
i noticed you post a lot about taking dumps in the right position you must be a fecelphaeliac id love to cop a squat over your chest and let one go all over yiu you horny little filth pig ive got a granite boner right now are you trans by the way,1.0,1.0,1.0
interesting way to look at it  it would at least save on the cremation expense,0.0,0.0,0.0
le pen represents frances last hope to remain french she is being trashed by the globalists and their pet candidates because they fear another brexitstyle surprise as usual they are enlisting the services of their accomplices the pollsters in order to achieve the desired results french voters need to give the elites a good swift kick in the cojones,1.0,1.0,0.0
this is all a gross simplification by an ignorant pleb,1.0,0.0,1.0
