,Unnamed: 0,id,comment_text,target,split
334,334,00d785d768a2dba7,marvin kitmans dont make laugh doesnt appear exist citation much early history laugh track appears exist publication channel communication doesnt exist three journal database ive searched,0.0,train
335,335,00d7a73eb033ee5e,seen reference claim moron source point view time reduce pashtun nationalist povs wiki give order uncle cousin execution pashtun entire northern afghanistan gardez jalalabad lashkargah logar paghman laghman kunduz herat farah whereever immigrant descandants violent kuchis settled took nonpashtun land away traditional tajik country,1.0,train
336,336,00d81d8eaceba607,rfa question simply curious question intended submit talk,0.0,train
337,337,00d8423777216015,say irrigiation structure exactly mean live irrigated block us overhead sprinkers im far nearest channel thye look throughout sunraysia ive got little spare time grab shot though dont think ill get far dareton got request talk,0.0,train
338,338,00d8def7111797e6,wiil last use acount please delete,0.0,train
339,339,00da1b5709d4c01e,violation patrickflaherty user userpatrickflaherty reverting sourced post also violating railaodinga,0.0,train
340,340,00da24b316a18a97,wasnt really attacking himher regarding lisa williams article hmpzzz know lisa see dead people psychic power know see future send lisa williams finland locked jail scam artist,0.0,train
341,341,00da6b8028a26401,yes definite value documenting scientific instrument module dont believe belongs service module sector subsection really payload actually part spacecraft service interrupt flow plan move apollo program mission type section think really belongs edit sector subsection improve wording flow bit,0.0,train
342,342,00db176890cd71bf,thank hei william hope fan guess back new ip ready vandalize everything regarding william hope cant sht stop maybe delay stopping let salute william hope lunacy shoving pnis mouth,1.0,train
343,343,00dbfbe1f475c906,yes quite persistent im create article new user going get lost discussion tc,0.0,train
344,344,00dc0760994133ff,fuck userthe bohemian shinobis yeah thats right bitch piece shit,1.0,train
345,345,00dcf539dd64e23e,yes look much better top page say article need additional citation verification may britannica encyclopedia could help adding citation dunno cheer,0.0,train
346,346,00dd4dc74983cf38,okay ill give another whirl via email worst come worst get reply soon always use new account ignored way keep stalking tied downbusy chasing around rather trying delete content take care,0.0,train
347,347,00dd7b5703890ebc,north eastern region jharkhand wiki say north eastern region jharkhand angika region however official language thesis district jharkhand angika hindi santali confusing need clarification come district jharkhand official language hindi santali could angika region district would angika region official language angika,0.0,train
348,348,00dda32b016cec96,vote campbell case primary reason russian treaty baldwin careful emphasise treaty substance objection standfordham wrote king october saw mister baldwin reply question want turn government said yes campbell issue russian treaty country generally condemns see alternative dissolution always expected wished though opposed hastening government fall true house common baldwin stricture based campbell case newcastle october congratulated macdonald agreement achieved conference london dawes plan reparation spent rest speech alternately pouring scorn labour party subservience extremist tearing piece russian agreement final debate october mean parliamentary occasion two day meeting something suave qui puet cabinet decided take vote confidence preferring go campbell case defeat russian treaty might give left wing much prominencemiddlemas barnes p,0.0,train
349,349,00de54018e098f1b,jayjg stop spin public relation tactic,0.0,train
350,350,00df547255310b53,quoted bryant talk popular secondary creator literally paragraphtalk,0.0,train
351,351,00e0d3f34d4c0ce4,future perfect sunrise,0.0,train
352,352,00e1a60ba82afef4,general outside sourcing exceed inside sourcing there entire section without reference dont enough lede refers dire need would generally seen overthetop look apo article idea speak group,0.0,train
353,353,00e26eea336e8bb1,thats rather feeble premise argue showing excessive number photo prominently showing different womens vagina compared one human male penis way page equivalent article male genitalia demonstrates overwhelming male bias editorial content wikipedia,0.0,train
354,354,00e27a6be7a1f8cb,okay tried delete offensive sentence beginning mister irving socalled holocaust denier say acknowledges many jew killed war however go along million jew killedfigure reckons number lower really come david right question anything relating history speciality actually make living questioning critically examining source also decided delete account loosing court case david launched several libel case libeldamage english sunday newspaper fact time lost something figure head curriculum vitae many people also find extraordinary judge deside person belief hold,0.0,train
355,355,00e3110f4ff4144f,ive made bold thats better lemmey talk,0.0,train
